dist_code,year,state_code,state_name,dist_name,rice_area_1000_ha,rice_production_1000_tons,rice_yield_kg_per_ha,wheat_area_1000_ha,wheat_production_1000_tons,wheat_yield_kg_per_ha,maize_area_1000_ha,maize_production_1000_tons,maize_yield_kg_per_ha,groundnut_area_1000_ha,groundnut_production_1000_tons,groundnut_yield_kg_per_ha,oilseeds_area_1000_ha,oilseeds_production_1000_tons,oilseeds_yield_kg_per_ha,cotton_area_1000_ha,cotton_production_1000_tons,cotton_yield_kg_per_ha
240,1981,16,Uttarakhand,Chamoli,17.4,19.9,1143.68,24.3,29.5,1213.99,0.3,0.3,1000.0,0.0,29.439497641314244,1026.3071195020748,0.28,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,1982,16,Uttarakhand,Chamoli,23.6,28.7,1216.1,27.6,23.9,865.94,0.3,0.3,1000.0,0.0,29.439497641314244,1026.3071195020748,0.29,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,1983,16,Uttarakhand,Chamoli,23.4,27.7,1183.76,24.1,25.5,1058.09,0.4,0.5,1250.0,0.0,29.439497641314244,1026.3071195020748,0.28,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,1984,16,Uttarakhand,Chamoli,19.0,25.0,1315.79,22.5,19.4,862.22,0.4,0.4,1000.0,0.0,29.439497641314244,1026.3071195020748,0.4,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,1985,16,Uttarakhand,Chamoli,17.2,20.4,1186.05,21.6,24.2,1120.37,0.3,0.3,1000.0,0.0,29.439497641314244,1026.3071195020748,0.4,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,1986,16,Uttarakhand,Chamoli,20.0,23.0,1150.0,22.9,26.5,1157.21,0.3,0.3,1000.0,0.0,29.439497641314244,1026.3071195020748,0.4,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,1987,16,Uttarakhand,Chamoli,15.4,16.7,1084.42,18.3,17.9,978.14,0.2,0.2,1000.0,0.0,29.439497641314244,1026.3071195020748,0.4,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,1988,16,Uttarakhand,Chamoli,15.2,18.5,1217.11,18.2,18.9,1038.46,0.3,0.3,1000.0,0.0,29.439497641314244,1026.3071195020748,0.4,0.2,500.0,0.0,14.895121857853772,257.48852610030707
240,1989,16,Uttarakhand,Chamoli,20.1,26.3,1308.46,24.0,28.3,1179.17,0.6,0.6,1000.0,0.0,29.439497641314244,1026.3071195020748,0.48,0.36,750.0,0.0,14.895121857853772,257.48852610030707
240,1990,16,Uttarakhand,Chamoli,18.83,23.12,1227.83,23.18,26.08,1125.11,0.28,0.3,1071.43,0.0,29.439497641314244,1026.3071195020748,0.49,0.43,877.55,0.0,14.895121857853772,257.48852610030707
240,1991,16,Uttarakhand,Chamoli,16.36,22.0,1344.74,19.35,27.5,1421.19,0.28,0.31,1107.14,0.0,29.439497641314244,1026.3071195020748,0.59,0.51,864.41,0.0,14.895121857853772,257.48852610030707
240,1992,16,Uttarakhand,Chamoli,18.91,25.38,1342.15,21.84,25.49,1167.12,0.3,0.36,1200.0,0.0,29.439497641314244,1026.3071195020748,0.59,0.45,762.71,0.0,14.895121857853772,257.48852610030707
240,1993,16,Uttarakhand,Chamoli,18.76,25.4,1353.94,22.16,32.87,1483.3,0.3,0.32,1066.67,0.0,29.439497641314244,1026.3071195020748,0.59,0.53,898.31,0.0,14.895121857853772,257.48852610030707
240,1994,16,Uttarakhand,Chamoli,20.11,27.41,1363.0,22.08,31.21,1413.5,0.25,0.25,1000.0,0.0,29.439497641314244,1026.3071195020748,0.69,0.67,971.01,0.0,14.895121857853772,257.48852610030707
240,1995,16,Uttarakhand,Chamoli,19.99,26.66,1333.67,21.22,29.71,1400.09,0.34,0.41,1205.88,0.0,29.439497641314244,1026.3071195020748,0.69,0.67,971.01,0.0,14.895121857853772,257.48852610030707
240,1996,16,Uttarakhand,Chamoli,17.12,20.63,1205.02,20.41,23.73,1162.67,0.32,0.41,1281.25,0.0,29.439497641314244,1026.3071195020748,0.69,0.62,898.55,0.0,14.895121857853772,257.48852610030707
240,1997,16,Uttarakhand,Chamoli,18.19,22.73,1249.59,21.85,28.97,1325.86,0.32,0.32,1000.0,0.0,29.439497641314244,1026.3071195020748,0.69,0.37,536.23,0.0,14.895121857853772,257.48852610030707
240,1998,16,Uttarakhand,Chamoli,20.8,26.07,1253.37,24.89,28.77,1155.89,0.35,0.35,1000.0,0.0,29.439497641314244,1026.3071195020748,0.69,0.5,724.64,0.0,14.895121857853772,257.48852610030707
240,1999,16,Uttarakhand,Chamoli,20.54,27.93,1359.79,25.08,32.78,1307.02,0.35,0.38,1085.71,0.0,29.439497641314244,1026.3071195020748,0.89,0.83,932.58,0.0,14.895121857853772,257.48852610030707
240,2000,16,Uttarakhand,Chamoli,24.34,28.13,1155.71,25.62,30.32,1183.45,0.37,0.45,1216.22,0.0,29.439497641314244,1026.3071195020748,1.19,0.59,495.8,0.0,14.895121857853772,257.48852610030707
240,2001,16,Uttarakhand,Chamoli,20.42,24.92,1220.37,23.54,31.27,1328.38,0.39,0.4,1025.64,0.0,29.439497641314244,1026.3071195020748,1.1,0.5,454.55,0.0,14.895121857853772,257.48852610030707
240,2002,16,Uttarakhand,Chamoli,20.0,23.96,1198.0,24.33,32.16,1321.82,0.33,0.28,848.48,0.0,29.439497641314244,1026.3071195020748,0.26,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,2003,16,Uttarakhand,Chamoli,23.2,27.98,1206.03,31.21,39.95,1280.04,0.58,0.52,896.55,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,2004,16,Uttarakhand,Chamoli,22.83,29.1,1274.64,25.92,26.29,1014.27,0.38,0.47,1236.84,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,2005,16,Uttarakhand,Chamoli,20.08,26.29,1309.26,20.35,27.05,1329.24,0.3,0.39,1300.0,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,2006,16,Uttarakhand,Chamoli,18.74,26.17,1396.48,24.02,22.07,918.82,1.22,1.03,844.26,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,2007,16,Uttarakhand,Chamoli,22.03,34.07,1546.53,25.54,33.08,1295.22,0.43,0.46,1069.77,0.0,29.439497641314244,1026.3071195020748,0.46,0.35,760.87,0.0,14.895121857853772,257.48852610030707
240,2008,16,Uttarakhand,Chamoli,20.92,30.76,1470.36,29.76,31.17,1047.38,1.51,1.65,1092.72,0.0,29.439497641314244,1026.3071195020748,0.83,0.81,975.9,0.0,14.895121857853772,257.48852610030707
240,2009,16,Uttarakhand,Chamoli,22.28,28.69,1287.7,26.38,34.65,1313.5,0.72,0.75,1041.67,0.0,29.439497641314244,1026.3071195020748,1.46,0.96,657.53,0.0,14.895121857853772,257.48852610030707
240,2010,16,Uttarakhand,Chamoli,22.14,32.43,1464.77,25.85,38.29,1481.24,0.39,0.41,1051.28,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,2011,16,Uttarakhand,Chamoli,20.02,27.22,1359.64,23.11,34.15,1477.72,0.38,0.37,973.68,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,2012,16,Uttarakhand,Chamoli,21.25,28.85,1357.65,24.76,36.85,1488.29,0.39,0.36,923.08,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,2013,16,Uttarakhand,Chamoli,20.28,26.64,1313.61,24.29,36.26,1492.8,0.35,0.32,914.29,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,2014,16,Uttarakhand,Chamoli,20.21,26.09,1290.95,23.44,27.35,1166.81,0.39,0.68,1743.59,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,2015,16,Uttarakhand,Chamoli,20.39,28.12,1379.11,23.74,26.47,1115.0,0.44,0.75,1704.55,0.0,29.439497641314244,1026.3071195020748,1.66,1.3,783.13,0.0,14.895121857853772,257.48852610030707
240,2016,16,Uttarakhand,Chamoli,20.7,27.62,1334.57,24.01,31.66,1318.59,0.39,0.68,1737.91,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
240,2017,16,Uttarakhand,Chamoli,19.59,27.22,1389.64,24.31,33.63,1383.14,0.35,0.62,1750.0,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,1966,16,Uttarakhand,Uttar Kashi,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,67.31972140670872,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,1967,16,Uttarakhand,Uttar Kashi,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,67.31972140670872,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,1968,16,Uttarakhand,Uttar Kashi,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,67.31972140670872,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,1969,16,Uttarakhand,Uttar Kashi,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,67.31972140670872,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,1970,16,Uttarakhand,Uttar Kashi,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,0.8,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,1971,16,Uttarakhand,Uttar Kashi,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,1972,16,Uttarakhand,Uttar Kashi,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,0.75,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,1973,16,Uttarakhand,Uttar Kashi,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,1974,16,Uttarakhand,Uttar Kashi,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,1.43,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,1975,16,Uttarakhand,Uttar Kashi,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,1.02,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,1976,16,Uttarakhand,Uttar Kashi,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,1.16,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,1977,16,Uttarakhand,Uttar Kashi,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,1.03,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,1978,16,Uttarakhand,Uttar Kashi,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,0.81,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,1979,16,Uttarakhand,Uttar Kashi,10.0,9.7,970.0,18.1,15.7,867.4,0.4,0.4,1000.0,0.0,29.439497641314244,1026.3071195020748,0.81,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,1980,16,Uttarakhand,Uttar Kashi,10.7,14.7,1373.83,16.0,16.9,1056.25,0.6,0.7,1166.67,0.0,29.439497641314244,1026.3071195020748,0.81,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,1981,16,Uttarakhand,Uttar Kashi,8.5,12.3,1447.06,15.3,18.4,1202.61,0.4,0.4,1000.0,0.0,29.439497641314244,1026.3071195020748,0.84,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,1982,16,Uttarakhand,Uttar Kashi,11.0,14.9,1354.55,15.4,14.5,941.56,0.3,0.3,1000.0,0.0,29.439497641314244,1026.3071195020748,0.82,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,1983,16,Uttarakhand,Uttar Kashi,9.2,13.6,1478.26,14.0,14.6,1042.86,0.4,0.5,1250.0,0.0,29.439497641314244,1026.3071195020748,0.86,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,1984,16,Uttarakhand,Uttar Kashi,10.7,17.0,1588.79,14.2,11.8,830.99,0.6,0.8,1333.33,0.0,29.439497641314244,1026.3071195020748,1.28,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,1985,16,Uttarakhand,Uttar Kashi,11.4,18.7,1640.35,16.9,20.7,1224.85,0.5,0.6,1200.0,0.0,29.439497641314244,1026.3071195020748,1.28,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,1986,16,Uttarakhand,Uttar Kashi,11.0,16.0,1454.55,13.3,18.7,1406.02,0.6,0.9,1500.0,0.0,29.439497641314244,1026.3071195020748,1.28,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,1987,16,Uttarakhand,Uttar Kashi,10.9,9.8,899.08,15.4,16.7,1084.42,0.5,0.5,1000.0,0.0,29.439497641314244,1026.3071195020748,1.28,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,1988,16,Uttarakhand,Uttar Kashi,12.6,16.1,1277.78,14.7,19.1,1299.32,0.4,0.6,1500.0,0.0,29.439497641314244,1026.3071195020748,1.2,0.5,416.67,0.0,14.895121857853772,257.48852610030707
241,1989,16,Uttarakhand,Uttar Kashi,11.4,16.5,1447.37,14.5,21.4,1475.86,0.7,1.0,1428.57,0.0,29.439497641314244,1026.3071195020748,1.38,0.7,507.25,0.0,14.895121857853772,257.48852610030707
241,1990,16,Uttarakhand,Uttar Kashi,9.87,14.08,1426.55,13.37,21.2,1585.64,0.43,0.56,1302.33,0.0,29.439497641314244,1026.3071195020748,1.44,0.81,562.5,0.0,14.895121857853772,257.48852610030707
241,1991,16,Uttarakhand,Uttar Kashi,10.89,14.78,1357.21,14.18,22.95,1618.48,0.61,0.69,1131.15,0.0,29.439497641314244,1026.3071195020748,1.52,0.83,546.05,0.0,14.895121857853772,257.48852610030707
241,1992,16,Uttarakhand,Uttar Kashi,10.67,16.54,1550.14,12.42,16.48,1326.89,0.63,0.66,1047.62,0.0,29.439497641314244,1026.3071195020748,1.52,0.78,513.16,0.0,14.895121857853772,257.48852610030707
241,1993,16,Uttarakhand,Uttar Kashi,9.89,12.42,1255.81,14.45,19.01,1315.57,0.54,0.54,1000.0,0.0,29.439497641314244,1026.3071195020748,1.52,0.88,578.95,0.0,14.895121857853772,257.48852610030707
241,1994,16,Uttarakhand,Uttar Kashi,12.3,15.97,1298.37,15.44,21.14,1369.17,0.73,0.78,1068.49,0.0,29.439497641314244,1026.3071195020748,1.74,1.06,609.2,0.0,14.895121857853772,257.48852610030707
241,1995,16,Uttarakhand,Uttar Kashi,10.04,16.6,1653.39,13.09,24.02,1834.99,0.43,0.46,1069.77,0.0,29.439497641314244,1026.3071195020748,1.74,1.07,614.94,0.0,14.895121857853772,257.48852610030707
241,1996,16,Uttarakhand,Uttar Kashi,10.82,15.68,1449.17,13.74,21.61,1572.78,0.52,0.59,1134.62,0.0,29.439497641314244,1026.3071195020748,1.74,1.02,586.21,0.0,14.895121857853772,257.48852610030707
241,1997,16,Uttarakhand,Uttar Kashi,9.36,14.7,1570.51,14.33,20.8,1451.5,0.35,0.33,942.86,0.0,29.439497641314244,1026.3071195020748,1.74,0.66,379.31,0.0,14.895121857853772,257.48852610030707
241,1998,16,Uttarakhand,Uttar Kashi,12.19,19.9,1632.49,15.21,16.27,1069.69,0.52,0.51,980.77,0.0,29.439497641314244,1026.3071195020748,1.74,0.84,482.76,0.0,14.895121857853772,257.48852610030707
241,1999,16,Uttarakhand,Uttar Kashi,10.05,15.96,1588.06,11.81,17.43,1475.87,0.55,0.59,1072.73,0.0,29.439497641314244,1026.3071195020748,1.9,1.24,652.63,0.0,14.895121857853772,257.48852610030707
241,2000,16,Uttarakhand,Uttar Kashi,10.13,14.95,1475.81,12.78,16.5,1291.08,0.63,0.81,1285.71,0.0,29.439497641314244,1026.3071195020748,2.06,0.69,334.95,0.0,14.895121857853772,257.48852610030707
241,2001,16,Uttarakhand,Uttar Kashi,10.32,14.86,1439.92,13.57,21.01,1548.27,0.47,0.54,1148.94,0.0,29.439497641314244,1026.3071195020748,2.16,0.73,337.96,0.0,14.895121857853772,257.48852610030707
241,2002,16,Uttarakhand,Uttar Kashi,9.05,9.61,1061.88,12.49,19.53,1563.65,0.5,0.43,860.0,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,2003,16,Uttarakhand,Uttar Kashi,10.16,9.99,983.27,14.59,22.98,1575.05,0.66,0.57,863.64,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,2004,16,Uttarakhand,Uttar Kashi,9.88,16.48,1668.02,15.64,18.39,1175.83,0.35,0.44,1257.14,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,2005,16,Uttarakhand,Uttar Kashi,11.48,15.6,1358.89,12.67,19.47,1536.7,0.25,0.31,1240.0,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,2006,16,Uttarakhand,Uttar Kashi,10.27,16.71,1627.07,14.34,16.12,1124.13,0.45,0.48,1066.67,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,2007,16,Uttarakhand,Uttar Kashi,11.91,20.83,1748.95,11.92,20.53,1722.32,0.74,0.93,1256.76,0.0,29.439497641314244,1026.3071195020748,1.07,0.41,383.18,0.0,14.895121857853772,257.48852610030707
241,2008,16,Uttarakhand,Uttar Kashi,11.6,19.36,1668.97,13.05,13.55,1038.31,0.39,0.49,1256.41,0.0,29.439497641314244,1026.3071195020748,0.81,0.31,382.72,0.0,14.895121857853772,257.48852610030707
241,2009,16,Uttarakhand,Uttar Kashi,10.8,14.9,1379.63,13.58,19.01,1399.85,0.28,0.35,1250.0,0.0,29.439497641314244,1026.3071195020748,2.07,0.59,285.02,0.0,14.895121857853772,257.48852610030707
241,2010,16,Uttarakhand,Uttar Kashi,10.4,17.13,1647.12,12.13,20.49,1689.2,0.48,0.6,1250.0,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,2011,16,Uttarakhand,Uttar Kashi,10.62,17.17,1616.76,11.5,18.91,1644.35,0.46,0.58,1260.87,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,2012,16,Uttarakhand,Uttar Kashi,9.92,18.6,1875.0,10.58,18.39,1738.19,0.59,0.61,1033.9,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,2013,16,Uttarakhand,Uttar Kashi,9.01,15.98,1773.58,10.02,17.87,1783.43,1.04,1.08,1038.46,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,2014,16,Uttarakhand,Uttar Kashi,9.92,16.5,1663.31,9.96,13.64,1369.48,0.41,1.06,2585.37,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,2015,16,Uttarakhand,Uttar Kashi,10.74,18.98,1767.23,11.58,18.81,1624.35,0.41,1.05,2560.98,0.0,29.439497641314244,1026.3071195020748,1.87,1.09,582.89,0.0,14.895121857853772,257.48852610030707
241,2016,16,Uttarakhand,Uttar Kashi,10.11,17.89,1769.86,11.12,18.91,1699.63,0.43,0.7,1615.21,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
241,2017,16,Uttarakhand,Uttar Kashi,10.25,17.57,1714.51,10.67,17.71,1660.01,0.47,1.26,2665.25,0.0,29.439497641314244,1026.3071195020748,0.0,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
242,1966,16,Uttarakhand,Tehri Garhwal,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,67.31972140670872,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
242,1967,16,Uttarakhand,Tehri Garhwal,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,67.31972140670872,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
242,1968,16,Uttarakhand,Tehri Garhwal,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,67.31972140670872,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
242,1969,16,Uttarakhand,Tehri Garhwal,0.0,242.26640712570057,1602.557209799079,0.0,213.9029616420409,1753.5035686217434,0.0,41.030672399210594,1607.0311516179174,0.0,29.439497641314244,1026.3071195020748,67.31972140670872,64.26833489388265,748.5672913250567,0.0,14.895121857853772,257.48852610030707
